CustomerID,Age,Salary,Gender,Country
5241,34,40000,Female,England
5242,39,9300,Female,France
5243,51,37000,Male,France
5244,21,40000,Female,France
5245,60,42000,Female,France
5246,64,30000,Male,France
5247,73,32000,Male,France
5248,62,34000,Female,France
5249,24,12600,Male,Germany
5250,59,60000,Female,France
5251,77,45000,Male,England
5252,68,14300,Female,England
5253,41,42000,Female,France
5254,75,45000,Female,England
5255,31,47000,Female,Germany
5256,62,35000,Female,France
5257,54,37000,Female,Germany
5258,80,39000,Female,France
5259,29,17600,Male,Germany
5260,48,65000,Male,France
5261,24,50000,Male,England
5262,64,19300,Male,England
5263,26,29000,Male,France
5264,22,7600,Male,England
5265,54,55000,Male,Germany
5266,72,40000,Male,France
5267,51,9300,Male,Germany
5268,68,37000,Female,France
5269,31,40000,Female,France
5270,57,42000,Male,France
5271,73,30000,Male,France
5272,39,32000,Female,Germany
5273,25,34000,Male,Germany
5274,23,12600,Female,Germany
5275,46,60000,Male,Germany
5276,53,45000,Female,Germany
5277,47,14300,Male,England
5278,64,42000,Female,England
5279,53,45000,Female,England
5280,69,47000,Male,England
5281,38,35000,Male,England
5282,54,37000,Female,England
5283,38,39000,Male,England
5284,25,17600,Female,England
5285,66,65000,Male,England
5286,54,50000,Female,England
5287,57,19300,Male,England
5288,51,29000,Female,Germany
5289,24,7600,Female,Germany
5290,61,55000,Male,Germany
5291,46,40000,Male,England
5292,64,9300,Female,England
5293,72,37000,Male,England
5294,52,40000,Female,England
5295,28,42000,Male,England
5296,40,30000,Female,England
5297,77,32000,Female,Germany
5298,56,34000,Female,Germany
5299,49,12600,Female,Germany
5300,46,60000,Female,England
5301,67,45000,Female,England
5302,53,14300,Female,England
5303,39,42000,Male,England
5304,43,45000,Male,England
5305,72,47000,Male,England
5306,36,35000,Male,France
5307,34,37000,Male,France
5308,40,39000,Male,France
5309,22,17600,Male,France
5310,53,65000,Male,France
5311,46,50000,Male,France
5312,77,19300,Female,France
5313,53,29000,Female,Germany
5314,21,7600,Male,France
5315,25,55000,Male,England
5316,47,40000,Female,England
5317,28,9300,Male,France
5318,80,37000,Female,England
5319,53,40000,Male,Germany
5320,47,42000,Female,France
5321,58,30000,Female,Germany
5322,80,32000,Male,France
5323,69,34000,Female,Germany
5324,68,12600,Female,France
5325,28,60000,Male,England
5326,22,45000,Male,England
5327,77,14300,Female,France
5328,42,42000,Male,England
5329,57,45000,Female,Germany
5330,63,47000,Male,France
5331,33,35000,Female,Germany
5332,41,37000,Female,France
5333,53,39000,Female,France
5334,30,17600,Female,France
5335,77,65000,Female,France
5336,75,50000,Female,Germany
5337,31,19300,Female,Germany
5338,79,29000,Male,Germany
5339,67,7600,Male,Germany
5340,26,55000,Male,Germany
5341,76,40000,Male,England
5342,53,9300,Male,England
5343,70,37000,Male,England
5344,39,40000,Male,England
5345,40,42000,Male,England
5346,72,30000,Male,England
5347,31,32000,Female,England
5348,39,34000,Female,England
5349,29,12600,Male,England
5350,41,60000,Male,England
5351,78,45000,Female,England
5352,52,14300,Male,Germany
5353,41,42000,Female,Germany
5354,62,45000,Male,Germany
5355,41,47000,Female,England
5356,61,35000,Male,England
5357,21,37000,Female,England
5358,33,39000,Female,England
5359,66,17600,Male,England
5360,29,65000,Male,England
5361,35,50000,Female,Germany
5362,77,19300,Male,Germany
5363,34,29000,Female,Germany
5364,68,7600,Male,England
5365,33,55000,Female,England
5366,38,40000,Male,England
5367,38,9300,Female,England
5368,58,37000,Female,England
5369,64,40000,Male,England
5370,26,42000,Male,France
5371,33,30000,Female,France
5372,58,32000,Male,France
5373,63,34000,Female,France
5374,77,12600,Male,France
5375,75,60000,Female,France
5376,73,45000,Female,France
5377,46,14300,Female,Germany
5378,47,42000,Female,France
5379,62,45000,Female,England
5380,74,47000,Female,England
5381,70,35000,Female,France
5382,52,37000,Male,England
5383,60,39000,Male,Germany
5384,58,17600,Male,France
5385,38,65000,Male,Germany
5386,73,50000,Male,France
5387,66,19300,Male,Germany
5388,43,29000,Male,France
5389,45,7600,Male,England
5390,34,55000,Male,England
5391,64,40000,Female,France
5392,61,9300,Female,England
5393,40,37000,Male,Germany
5394,28,40000,Male,France
5395,53,42000,Female,Germany
5396,27,30000,Male,France
5397,33,32000,Female,France
5398,71,34000,Male,France
5399,21,12600,Female,France
5400,78,60000,Female,Germany
5401,55,45000,Male,Germany
5402,49,14300,Female,Germany
5403,47,42000,Female,Germany
5404,45,45000,Male,Germany
5405,43,47000,Male,England
5406,40,35000,Female,England
5407,42,37000,Male,England
5408,31,39000,Female,England
5409,28,17600,Male,England
5410,20,65000,Female,England
5411,59,50000,Female,England
5412,54,19300,Female,England
5413,70,29000,Female,England
5414,61,7600,Female,England
5415,73,55000,Female,England
5416,43,40000,Female,Germany
5417,26,9300,Male,Germany
5418,69,37000,Male,Germany
5419,48,40000,Male,England
5420,65,42000,Male,England
5421,38,30000,Male,England
5422,20,32000,Male,England
5423,26,34000,Male,England
5424,65,12600,Male,England
5425,54,60000,Male,Germany
5426,21,45000,Female,Germany
5427,47,14300,Female,Germany
5428,80,42000,Male,England
5429,24,45000,Male,England
5430,70,47000,Female,England
5431,58,35000,Male,England
5432,31,37000,Female,England
5433,50,39000,Male,England
5434,51,17600,Female,France
5435,40,65000,Male,France
5436,33,50000,Female,France
5437,29,19300,Female,France
5438,67,29000,Male,France
5439,49,7600,Male,France
5440,80,55000,Female,France
5441,74,40000,Male,Germany
5442,52,9300,Female,France
5443,29,37000,Male,England
5444,48,40000,Female,England
5445,31,42000,Male,France
5446,73,30000,Female,England
5447,64,32000,Female,Germany
5448,34,34000,Male,France
5449,57,12600,Male,Germany
5450,61,60000,Female,France
5451,33,45000,Male,Germany
5452,35,14300,Female,France
5453,45,42000,Male,England
5454,51,45000,Female,England
5455,56,47000,Female,France
5456,22,35000,Female,England
5457,23,37000,Female,Germany
5458,26,39000,Female,France
5459,67,17600,Female,Germany
5460,34,65000,Female,France
5461,68,50000,Male,France
5462,74,19300,Male,France
5463,59,29000,Male,France
5464,30,7600,Male,Germany
5465,52,55000,Male,Germany
5466,78,40000,Male,Germany
5467,45,9300,Male,Germany
5468,75,37000,Male,Germany
5469,24,40000,Male,England
5470,41,42000,Female,England
5471,23,30000,Female,England
5472,32,32000,Male,England
5473,74,34000,Male,England
5474,70,12600,Female,England
5475,51,60000,Male,England
5476,66,45000,Female,England
5477,30,14300,Male,England
5478,53,42000,Female,England
5479,39,45000,Female,England
5480,65,47000,Male,Germany
5481,56,35000,Female,Germany
5482,75,37000,Female,Germany
5483,36,39000,Male,England
5484,44,17600,Male,England
5485,67,65000,Female,England
5486,44,50000,Male,England
5487,42,19300,Female,England
5488,39,29000,Male,England
5489,71,7600,Female,Germany
5490,63,55000,Female,Germany
5491,33,40000,Female,Germany
5492,55,9300,Female,England
5493,47,37000,Female,England
5494,32,40000,Female,England
5495,32,42000,Female,England
5496,48,30000,Male,England
5497,64,32000,Male,England
5498,56,34000,Male,France
5499,44,12600,Male,France
5500,46,60000,Male,France
5501,20,45000,Male,France
5502,63,14300,Male,France
5503,46,42000,Male,France
5504,57,45000,Male,France
5505,30,47000,Female,Germany
5506,50,35000,Female,France
5507,80,37000,Male,England
5508,65,39000,Male,England
5509,67,17600,Female,France
5510,49,65000,Male,England
5511,54,50000,Female,Germany
5512,54,19300,Male,France
5513,41,29000,Female,Germany
5514,29,7600,Male,France
5515,54,55000,Female,Germany
5516,62,40000,Female,France
5517,21,9300,Male,England
5518,34,37000,Male,England
5519,46,40000,Female,France
5520,41,42000,Male,England
5521,73,30000,Female,Germany
5522,58,32000,Male,France
5523,68,34000,Female,Germany
5524,37,12600,Male,France
5525,41,60000,Female,France
5526,70,45000,Female,France
5527,28,14300,Male,France
5528,44,42000,Male,Germany
5529,52,45000,Female,Germany
5530,39,47000,Male,Germany
5531,70,35000,Female,Germany
5532,40,37000,Male,Germany
5533,68,39000,Female,England
5534,55,17600,Female,England
5535,31,65000,Female,England
5536,37,50000,Female,England
5537,77,19300,Female,England
5538,38,29000,Female,England
5539,65,7600,Female,England
5540,32,55000,Male,England
5541,32,40000,Male,England
5542,27,9300,Male,England
5543,35,37000,Male,England
5544,46,40000,Male,Germany
5545,65,42000,Male,Germany
5546,61,30000,Male,Germany
5547,79,32000,Male,England
5548,22,34000,Male,England
5549,74,12600,Female,England
5550,75,60000,Female,England
5551,77,45000,Male,England
5552,80,14300,Male,England
5553,77,42000,Female,Germany
5554,72,45000,Male,Germany
5555,77,47000,Female,Germany
5556,63,35000,Male,England
5557,29,37000,Female,England
5558,57,39000,Female,England
5559,73,17600,Male,England
5560,49,65000,Female,England
5561,34,50000,Female,England
5562,55,19300,Male,France
5563,77,29000,Male,France
5564,68,7600,Female,France
5565,68,55000,Male,France
5566,48,40000,Female,France
5567,55,9300,Male,France
5568,25,37000,Female,France
5569,46,40000,Female,Germany
5570,24,42000,Female,France
5571,70,30000,Female,England
5572,71,32000,Female,England
5573,31,34000,Female,France
5574,28,12600,Female,England
5575,21,60000,Male,Germany
5576,65,45000,Male,France
5577,54,14300,Male,Germany
5578,69,42000,Male,France
5579,32,45000,Male,Germany
5580,50,47000,Male,France
5581,39,35000,Male,England
5582,27,37000,Male,England
5583,64,39000,Male,France
5584,26,17600,Female,England
5585,50,65000,Female,Germany
5586,55,50000,Male,France
5587,75,19300,Male,Germany
5588,24,29000,Female,France
5589,80,7600,Male,France
5590,38,55000,Female,France
5591,28,40000,Male,France
5592,62,9300,Female,Germany
5593,79,37000,Male,Germany
5594,51,40000,Female,Germany
5595,25,42000,Female,Germany
5596,74,30000,Male,Germany
5597,60,32000,Male,England
5598,45,34000,Female,England
5599,49,12600,Male,England
5600,20,60000,Female,England
5601,49,45000,Male,England
5602,29,14300,Female,England
5603,24,42000,Male,England
5604,50,45000,Female,England
5605,78,47000,Female,England
5606,29,35000,Male,England
5607,35,37000,Male,England
5608,56,39000,Female,Germany
5609,34,17600,Male,Germany
5610,48,65000,Female,Germany
5611,37,50000,Male,England
5612,53,19300,Female,England
5613,77,29000,Female,England
5614,28,7600,Female,England
5615,80,55000,Female,England
5616,69,40000,Female,England
5617,78,9300,Female,Germany
5618,49,37000,Female,Germany
5619,26,40000,Male,Germany
5620,43,42000,Male,England
5621,78,30000,Male,England
5622,33,32000,Male,England
5623,36,34000,Male,England
5624,45,12600,Male,England
5625,54,60000,Male,England
5626,22,45000,Male,France
5627,65,14300,Male,France
5628,77,42000,Female,France
5629,25,45000,Female,France
5630,24,47000,Male,France
5631,55,35000,Male,France
5632,70,37000,Female,France
5633,43,39000,Male,Germany
5634,76,17600,Female,France
5635,73,65000,Male,England
5636,62,50000,Female,England
5637,47,19300,Female,France
5638,72,29000,Male,England
5639,65,7600,Female,Germany
5640,51,55000,Female,France
5641,79,40000,Male,Germany
5642,40,9300,Male,France
5643,20,37000,Female,Germany
5644,68,40000,Male,France
5645,37,42000,Female,England
5646,70,30000,Male,England
5647,55,32000,Female,France
5648,80,34000,Female,England
5649,70,12600,Female,Germany
5650,56,60000,Female,France
5651,25,45000,Female,Germany
5652,71,14300,Female,France
5653,48,42000,Female,France
5654,49,45000,Male,France
5655,66,47000,Male,France
5656,29,35000,Male,Germany
5657,57,37000,Male,Germany
5658,67,39000,Male,Germany
5659,52,17600,Male,Germany
5660,62,65000,Male,Germany
5661,34,50000,Male,England
5662,64,19300,Male,England
5663,50,29000,Female,England
5664,71,7600,Female,England
5665,79,55000,Male,England
5666,31,40000,Male,England
5667,78,9300,Female,England
5668,60,37000,Male,England
5669,78,40000,Female,England
5670,55,42000,Male,England
5671,60,30000,Female,England
5672,46,32000,Male,Germany
5673,57,34000,Female,Germany
5674,37,12600,Female,Germany
5675,43,60000,Male,England
5676,41,45000,Male,England
5677,25,14300,Female,England
5678,27,42000,Male,England
5679,43,45000,Female,England
5680,46,47000,Male,England
5681,42,35000,Female,Germany
5682,53,37000,Male,Germany
5683,55,39000,Female,Germany
5684,33,17600,Female,England
5685,79,65000,Male,England
5686,78,50000,Male,England
5687,33,19300,Female,England
5688,54,29000,Male,England
5689,26,7600,Female,England
5690,66,55000,Male,France
5691,58,40000,Female,France
5692,25,9300,Female,France
5693,54,37000,Female,France
5694,22,40000,Female,France
5695,31,42000,Female,France
5696,52,30000,Female,France
5697,54,32000,Female,Germany
5698,30,34000,Male,France
5699,21,12600,Male,England
5700,46,60000,Male,England
5701,73,45000,Male,France
5702,30,14300,Male,England
5703,37,42000,Male,Germany
5704,44,45000,Male,France
5705,34,47000,Male,Germany
5706,73,35000,Male,France
5707,77,37000,Female,Germany
5708,77,39000,Female,France
5709,24,17600,Male,England
5710,60,65000,Male,England
5711,38,50000,Female,France
5712,80,19300,Male,England
5713,26,29000,Female,Germany
5714,29,7600,Male,France
5715,37,55000,Female,Germany
5716,26,40000,Female,France
5717,70,9300,Male,France
5718,42,37000,Female,France
5719,61,40000,Female,France
5720,21,42000,Male,Germany
5721,52,30000,Male,Germany
5722,75,32000,Female,Germany
5723,36,34000,Male,Germany
5724,37,12600,Female,Germany
5725,66,60000,Male,England
5726,54,45000,Female,England
5727,50,14300,Female,England
5728,59,42000,Female,England
5729,48,45000,Female,England
5730,45,47000,Female,England
5731,35,35000,Female,England
5732,57,37000,Female,England
5733,54,39000,Male,England
5734,28,17600,Male,England
5735,25,65000,Male,England
5736,75,50000,Male,Germany
5737,26,19300,Male,Germany
5738,30,29000,Male,Germany
5739,47,7600,Male,England
5740,62,55000,Male,England
5741,20,40000,Male,England
5742,25,9300,Female,England
5743,64,37000,Female,England
5744,48,40000,Male,England
5745,77,42000,Male,Germany
5746,56,30000,Female,Germany
5747,48,32000,Male,Germany
5748,41,34000,Female,England
5749,77,12600,Male,England
5750,53,60000,Female,England
5751,37,45000,Male,England
5752,36,14300,Female,England
5753,22,42000,Female,England
5754,65,45000,Male,France
5755,23,47000,Male,France
5756,51,35000,Female,France
5757,25,37000,Male,France
5758,61,39000,Female,France
5759,67,17600,Male,France
5760,60,65000,Female,France
5761,68,50000,Male,Germany
5762,56,19300,Female,France
5763,65,29000,Female,England
5764,62,7600,Male,England
5765,77,55000,Male,France
5766,68,40000,Female,England
5767,46,9300,Male,Germany
5768,76,37000,Female,France
5769,42,40000,Male,Germany
5770,30,42000,Female,France
5771,24,30000,Female,Germany
5772,79,32000,Female,France
5773,49,34000,Female,England
5774,73,12600,Female,England
5775,71,60000,Female,France
5776,74,45000,Female,England
5777,38,14300,Male,Germany
5778,74,42000,Male,France
5779,52,45000,Male,Germany
5780,32,47000,Male,France
5781,68,35000,Male,France
5782,45,37000,Male,France
5783,67,39000,Male,France
5784,60,17600,Male,Germany
5785,34,65000,Male,Germany
5786,80,50000,Female,Germany
5787,68,19300,Female,Germany
5788,65,29000,Male,Germany
5789,47,7600,Male,England
5790,57,55000,Female,England
5791,66,40000,Male,England
5792,50,9300,Female,England
5793,35,37000,Male,England
5794,72,40000,Female,England
5795,54,42000,Female,England
5796,61,30000,Male,England
5797,31,32000,Female,England
5798,40,34000,Female,England
5799,62,12600,Male,England
5800,59,60000,Male,Germany
5801,59,45000,Female,Germany
5802,43,14300,Male,Germany
5803,29,42000,Female,England
5804,30,45000,Male,England
5805,27,47000,Female,England
5806,44,35000,Female,England
5807,54,37000,Female,England
5808,66,39000,Female,England
5809,79,17600,Female,Germany
5810,54,65000,Female,Germany
5811,44,50000,Female,Germany
5812,33,19300,Male,England
5813,29,29000,Male,England
5814,75,7600,Male,England
5815,72,55000,Male,England
5816,71,40000,Male,England
5817,59,9300,Male,England
5818,42,37000,Male,France
5819,32,40000,Male,France
5820,35,42000,Male,France
5821,54,30000,Female,France
5822,32,32000,Female,France
5823,61,34000,Male,France
5824,35,12600,Male,France
5825,74,60000,Female,Germany
5826,28,45000,Male,France
5827,24,14300,Female,England
5828,48,42000,Male,England
5829,35,45000,Female,France
5830,27,47000,Male,England
5831,39,35000,Female,Germany
5832,72,37000,Female,France
5833,52,39000,Male,Germany
5834,31,17600,Male,France
5835,39,65000,Female,Germany
5836,58,50000,Male,France
5837,31,19300,Female,England
5838,67,29000,Male,England
5839,41,7600,Female,France
5840,22,55000,Male,England
5841,73,40000,Female,Germany
5842,23,9300,Female,France
5843,74,37000,Male,Germany
5844,69,40000,Male,France
5845,50,42000,Female,France
5846,22,30000,Male,France
5847,80,32000,Female,France
5848,55,34000,Male,Germany
5849,32,12600,Female,Germany
5850,38,60000,Female,Germany
5851,32,45000,Female,Germany
5852,50,14300,Female,Germany
5853,42,42000,Female,England
5854,31,45000,Female,England
5855,36,47000,Female,England
5856,33,35000,Male,England
5857,32,37000,Male,England
5858,21,39000,Male,England
5859,61,17600,Male,England
5860,66,65000,Male,England
5861,42,50000,Male,England
5862,68,19300,Male,England
5863,40,29000,Male,England
5864,57,7600,Male,Germany
5865,74,55000,Female,Germany
5866,79,40000,Female,Germany
5867,54,9300,Male,England
5868,23,37000,Male,England
5869,76,40000,Female,England
5870,55,42000,Male,England
5871,80,30000,Female,England
5872,40,32000,Male,England
5873,60,34000,Female,Germany
5874,45,12600,Female,Germany
5875,23,60000,Male,Germany
5876,64,45000,Female,England
5877,66,14300,Female,England
5878,29,42000,Male,England
5879,41,45000,Male,England
5880,43,47000,Female,England
5881,77,35000,Male,England
5882,48,37000,Female,France
5883,21,39000,Male,France
5884,23,17600,Female,France
5885,78,65000,Female,France
5886,40,50000,Female,France
5887,78,19300,Female,France
5888,56,29000,Female,France
5889,41,7600,Female,Germany
5890,42,55000,Female,France
5891,35,40000,Male,England
5892,63,9300,Male,England
5893,64,37000,Male,France
5894,46,40000,Male,England
5895,35,42000,Male,Germany
5896,34,30000,Male,France
5897,33,32000,Male,Germany
5898,58,34000,Male,France
5899,39,12600,Male,Germany
5900,78,60000,Female,France
5901,63,45000,Female,England
5902,20,14300,Male,England
5903,26,42000,Male,France
5904,35,45000,Female,England
5905,26,47000,Male,Germany
5906,63,35000,Female,France
5907,33,37000,Male,Germany
5908,62,39000,Female,France
5909,25,17600,Male,France
5910,56,65000,Female,France
5911,55,50000,Female,France
5912,49,19300,Male,Germany
5913,62,29000,Male,Germany
5914,26,7600,Female,Germany
5915,26,55000,Male,Germany
5916,62,40000,Female,Germany
5917,39,9300,Male,England
5918,40,37000,Female,England
5919,25,40000,Male,England
5920,35,42000,Female,England
5921,58,30000,Female,England
5922,42,32000,Male,England
5923,69,34000,Male,England
5924,38,12600,Female,England
5925,32,60000,Male,England
5926,57,45000,Female,England
5927,60,14300,Male,England
5928,41,42000,Female,Germany
5929,22,45000,Female,Germany
5930,60,47000,Female,Germany
5931,41,35000,Female,England
5932,73,37000,Female,England
5933,50,39000,Female,England
5934,33,17600,Female,England
5935,71,65000,Male,England
5936,68,50000,Male,England
5937,55,19300,Male,Germany
5938,38,29000,Male,Germany
5939,50,7600,Male,Germany
5940,42,55000,Male,England
5941,67,40000,Male,England
5942,51,9300,Male,England
5943,66,37000,Male,England
5944,61,40000,Female,England
5945,32,42000,Female,England
5946,41,30000,Male,France
5947,77,32000,Male,France
5948,61,34000,Female,France
5949,54,12600,Male,France
5950,31,60000,Female,France
5951,29,45000,Male,France
5952,65,14300,Female,France
5953,32,42000,Female,Germany
5954,57,45000,Male,France
5955,50,47000,Female,England
5956,80,35000,Female,England
5957,51,37000,Male,France
5958,73,39000,Male,England
5959,50,17600,Female,Germany
5960,68,65000,Male,France
5961,66,50000,Female,Germany
5962,54,19300,Male,France
5963,71,29000,Female,Germany
5964,63,7600,Female,France
5965,42,55000,Female,England
5966,58,40000,Female,England
5967,47,9300,Female,France
5968,21,37000,Female,England
5969,56,40000,Female,Germany
5970,29,42000,Male,France
5971,25,30000,Male,Germany
5972,47,32000,Male,France
5973,63,34000,Male,France
5974,52,12600,Male,France
5975,33,60000,Male,France
5976,25,45000,Male,Germany
5977,71,14300,Male,Germany
5978,64,42000,Male,Germany
5979,40,45000,Female,Germany
5980,23,47000,Female,Germany
5981,45,35000,Male,England
5982,55,37000,Male,England
5983,79,39000,Female,England
5984,38,17600,Male,England
5985,42,65000,Female,England
5986,29,50000,Male,England
5987,45,19300,Female,England
5988,71,29000,Male,England
5989,25,7600,Female,England
5990,59,55000,Female,England
5991,45,40000,Male,England
5992,22,9300,Male,Germany
5993,71,37000,Female,Germany
5994,34,40000,Male,Germany
5995,57,42000,Female,England
5996,54,30000,Male,England
5997,73,32000,Female,England
5998,67,34000,Male,England
5999,46,12600,Female,England
6000,47,60000,Female,England
6001,80,45000,Male,Germany
6002,55,14300,Male,Germany
6003,55,42000,Female,Germany
6004,25,45000,Male,England
6005,66,47000,Female,England
6006,45,35000,Male,England
6007,22,37000,Female,England
6008,54,39000,Female,England
6009,22,17600,Female,England
6010,49,65000,Female,France
6011,46,50000,Female,France
6012,37,19300,Female,France
6013,23,29000,Female,France
6014,74,7600,Male,France
6015,60,55000,Male,France
6016,34,40000,Male,France
6017,71,9300,Male,Germany
6018,29,37000,Male,France
6019,74,40000,Male,England
6020,30,42000,Male,England
6021,20,30000,Male,France
6022,20,32000,Male,England
6023,48,34000,Female,Germany
6024,44,12600,Female,France
6025,77,60000,Male,Germany
6026,36,45000,Male,France
6027,29,14300,Female,Germany
6028,53,42000,Male,France
6029,27,45000,Female,England
6030,57,47000,Male,England
6031,78,35000,Female,France
6032,51,37000,Female,England
6033,70,39000,Male,Germany
6034,73,17600,Female,France
6035,42,65000,Female,Germany
6036,78,50000,Male,France
6037,70,19300,Male,France
6038,31,29000,Female,France
6039,34,7600,Male,France
6040,56,55000,Female,Germany
6041,62,40000,Male,Germany
6042,33,9300,Female,Germany
6043,48,37000,Female,Germany
6044,23,40000,Female,Germany
6045,41,42000,Female,England
6046,34,30000,Female,England
6047,52,32000,Female,England
6048,69,34000,Female,England
6049,63,12600,Male,England
6050,76,60000,Male,England
6051,76,45000,Male,England
6052,59,14300,Male,England
6053,37,42000,Male,England
6054,68,45000,Male,England
6055,71,47000,Male,England
6056,46,35000,Male,Germany
6057,50,37000,Male,Germany
6058,77,39000,Female,Germany
6059,47,17600,Female,England
6060,36,65000,Male,England
6061,62,50000,Male,England
6062,60,19300,Female,England
6063,47,29000,Male,England
6064,79,7600,Female,England
6065,55,55000,Male,Germany
6066,64,40000,Female,Germany
6067,76,9300,Male,Germany
6068,45,37000,Female,England
6069,30,40000,Female,England
6070,25,42000,Male,England
6071,72,30000,Male,England
6072,66,32000,Female,England
6073,28,34000,Male,England
6074,33,12600,Female,France
6075,69,60000,Male,France
6076,46,45000,Female,France
6077,24,14300,Male,France
6078,80,42000,Female,France
6079,71,45000,Female,France
6080,80,47000,Male,France
6081,32,35000,Male,Germany
6082,68,37000,Female,France
6083,20,39000,Male,England
6084,33,17600,Female,England
6085,74,65000,Male,France
6086,80,50000,Female,England
6087,25,19300,Female,Germany
6088,41,29000,Female,France
6089,23,7600,Female,Germany
6090,29,55000,Female,France
6091,26,40000,Female,Germany
6092,79,9300,Female,France
6093,54,37000,Male,England
6094,49,40000,Male,England
6095,52,42000,Male,France
6096,65,30000,Male,England
6097,35,32000,Male,Germany
6098,22,34000,Male,France
6099,24,12600,Male,Germany
6100,52,60000,Male,France
6101,79,45000,Male,France
6102,69,14300,Female,France
6103,52,42000,Female,France
6104,52,45000,Male,Germany
6105,68,47000,Male,Germany
6106,51,35000,Female,Germany
6107,39,37000,Male,Germany
6108,69,39000,Female,Germany
6109,24,17600,Male,England
6110,39,65000,Female,England
6111,51,50000,Female,England
6112,73,19300,Male,England
6113,79,29000,Female,England
6114,75,7600,Female,England
6115,53,55000,Male,England
6116,68,40000,Male,England
6117,66,9300,Female,England
6118,63,37000,Male,England
6119,52,40000,Female,England
6120,36,42000,Male,Germany
6121,52,30000,Female,Germany
6122,46,32000,Female,Germany
6123,20,34000,Female,England
6124,72,12600,Female,England
6125,25,60000,Female,England
6126,49,45000,Female,England
6127,44,14300,Female,England
6128,28,42000,Male,England
6129,58,45000,Male,Germany
6130,60,47000,Male,Germany
6131,27,35000,Male,Germany
6132,59,37000,Male,England
6133,30,39000,Male,England
6134,42,17600,Male,England
6135,45,65000,Male,England
6136,39,50000,Male,England
6137,24,19300,Female,England
6138,68,29000,Female,France
6139,49,7600,Male,France
6140,70,55000,Male,France
6141,21,40000,Female,France
6142,72,9300,Male,France
6143,40,37000,Female,France
6144,60,40000,Male,France
6145,59,42000,Female,Germany
6146,24,30000,Male,France
6147,46,32000,Female,England
6148,51,34000,Female,England
6149,29,12600,Male,France
6150,63,60000,Male,England
6151,70,45000,Female,Germany
6152,50,14300,Male,France
6153,25,42000,Female,Germany
6154,54,45000,Male,France
6155,29,47000,Female,Germany
6156,77,35000,Male,France
6157,25,37000,Female,England
6158,73,39000,Female,England
6159,43,17600,Male,France
6160,55,65000,Male,England
6161,68,50000,Female,Germany
6162,50,19300,Male,France
6163,31,29000,Female,Germany
6164,73,7600,Male,France
6165,64,55000,Female,France
6166,30,40000,Female,France
6167,65,9300,Female,France
6168,46,37000,Female,Germany
6169,20,40000,Female,Germany
6170,60,42000,Female,Germany
6171,52,30000,Female,Germany
6172,52,32000,Male,Germany
6173,34,34000,Male,England
6174,78,12600,Male,England
6175,77,60000,Male,England
6176,64,45000,Male,England
6177,39,14300,Male,England
6178,46,42000,Male,England
6179,40,45000,Male,England
6180,54,47000,Male,England
6181,67,35000,Female,England
6182,30,37000,Female,England
6183,64,39000,Male,England
6184,47,17600,Male,Germany
6185,79,65000,Female,Germany
6186,53,50000,Male,Germany
6187,70,19300,Female,England
6188,59,29000,Male,England
6189,66,7600,Female,England
6190,42,55000,Female,England
6191,48,40000,Male,England
6192,73,9300,Female,England
6193,29,37000,Female,Germany
6194,42,40000,Male,Germany
6195,73,42000,Male,Germany
6196,59,30000,Female,England
6197,50,32000,Male,England
6198,46,34000,Female,England
6199,77,12600,Male,England
6200,49,60000,Female,England
6201,46,45000,Female,England
6202,30,14300,Female,France
6203,64,42000,Female,France
6204,59,45000,Female,France
6205,57,47000,Female,France
6206,72,35000,Female,France
6207,41,37000,Male,France
6208,69,39000,Male,France
6209,47,17600,Male,Germany
6210,37,65000,Male,France
6211,60,50000,Male,England
6212,26,19300,Male,England
6213,28,29000,Male,France
6214,47,7600,Male,England
6215,49,55000,Male,Germany
6216,21,40000,Female,France
6217,66,9300,Female,Germany
6218,22,37000,Male,France
6219,39,40000,Male,Germany
6220,31,42000,Female,France
6221,53,30000,Male,England
6222,22,32000,Female,England
6223,51,34000,Male,France
6224,55,12600,Female,England
6225,50,60000,Male,Germany
6226,24,45000,Female,France
6227,43,14300,Female,Germany
6228,43,42000,Male,France
6229,51,45000,Male,France
6230,64,47000,Female,France
6231,28,35000,Male,France
6232,61,37000,Female,Germany
6233,60,39000,Male,Germany
6234,76,17600,Female,Germany
6235,46,65000,Male,Germany
6236,31,50000,Female,Germany
6237,69,19300,Female,England
6238,55,29000,Male,England
6239,74,7600,Male,England
6240,40,55000,Female,England
6241,30,40000,Male,England
6242,24,9300,Female,England
6243,56,37000,Male,England
6244,72,40000,Female,England
6245,45,42000,Female,England
6246,69,30000,Female,England
6247,60,32000,Female,England
6248,80,34000,Female,Germany
6249,20,12600,Female,Germany
6250,52,60000,Female,Germany
6251,44,45000,Male,England
6252,23,14300,Male,England
6253,75,42000,Male,England
6254,27,45000,Male,England
6255,48,47000,Male,England
6256,43,35000,Male,England
6257,55,37000,Male,Germany
6258,51,39000,Male,Germany
6259,30,17600,Male,Germany
6260,54,65000,Female,England
6261,57,50000,Female,England
6262,28,19300,Male,England
6263,45,29000,Male,England
6264,53,7600,Female,England
6265,64,55000,Male,England
6266,71,40000,Female,France
6267,36,9300,Male,France
6268,34,37000,Female,France
6269,70,40000,Female,France
6270,63,42000,Male,France
6271,46,30000,Female,France
6272,79,32000,Female,France
6273,29,34000,Male,Germany
